ARTIGO_COR,ARTIGO,DESC_PRODUTO,COR,COR_DESCRICAO,NEGOCIO,PARTE,GRUPO,GENERO,COD_COTA,COLECAO,PIRAMIDE
5DY31AEN,5DY3,BLUSA MM FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY6NMCEN,5DY6,BLUSA ML FEM,NMC,BEGE CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY6NCMEN,5DY6,BLUSA ML FEM,NCM,CINZA ESCURO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY7KMMEN,5DY7,BLUSA ML FEM,KMM,ROSA CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY7NMCEN,5DY7,BLUSA ML FEM,NMC,BEGE CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY7WG2EN,5DY7,BLUSA ML FEM,WG2,VERDE MEDIO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY7XM7EN,5DY7,BLUSA ML FEM,XM7,ROXO CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DY91AEN,5DY9,BLUSA MM FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DYCKTCEN,5DYC,BLUSA ML FEM,KTC,ROSA MEDIO,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,CORE
5DYD1AEN,5DYD,BLUSA ML FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,NEWNESS
5DYFNKUEN,5DYF,CAMISETA MM MASC,NKU,CINZA MEDIO,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYFEACEN,5DYF,CAMISETA MM MASC,EAC,OLIVA MEDIO,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYGNMCEN,5DYG,CAMISETA MM MASC,NMC,BEGE CLARO,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYHHN2EN,5DYH,CAMISA ML MASC,HN2,MARROM MEDIO,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYK1BEN,5DYK,CAMISA ML MASC,1B,CODIFICAÇÃO 1B,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYK1AEN,5DYK,CAMISA ML MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DYLHJZEN,5DYL,CAMISETA ML,HJZ,MARROM CLARO,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DZJ1AEN,5DZJ,CAMISETA ML MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,CORE
5DZLA68EN,5DZL,BLUSA MM FEM,A68,AZUL CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZLM2HEN,5DZL,BLUSA MM FEM,M2H,CINZA MESCLA,HERING KIDS,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
5DZLXLLEN,5DZL,BLUSA MM FEM,XLL,ROXO CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZLNMCEN,5DZL,BLUSA MM FEM,NMC,BEGE CLARO,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZM1FEN,5DZM,BLUSA MM FEM,1F,CODIFICAÇÃO 1F,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5DZM1BEN,5DZM,BLUSA MM FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
5DZM1NEN,5DZM,BLUSA MM FEM,1N,CODIFICAÇÃO 1N,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZM1AEN,5DZM,BLUSA MM FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
5DZM1MEN,5DZM,BLUSA MM FEM,1M,CODIFICAÇÃO 1M,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZM1DEN,5DZM,BLUSA MM FEM,1D,CODIFICAÇÃO 1D,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5DZM1KEN,5DZM,BLUSA MM FEM,1K,CODIFICAÇÃO 1K,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZM1CEN,5DZM,BLUSA MM FEM,1C,CODIFICAÇÃO 1C,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5DZM1LEN,5DZM,BLUSA MM FEM,1L,CODIFICAÇÃO 1L,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZM1JEN,5DZM,BLUSA MM FEM,1J,CODIFICAÇÃO 1J,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZN1BEN,5DZN,BLUSA ML MASC,1B,CODIFICAÇÃO 1B,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,SAZONAL
5DZN1CEN,5DZN,BLUSA ML MASC,1C,CODIFICAÇÃO 1C,HERING KIDS,TOPS,CAMISETAS,MASCULINO,224,INVERNO 2024,SAZONAL
5DZN1AEN,5DZN,BLUSA ML MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,CAMISETAS,MASCULINO,124,OUTONO 2024,SAZONAL
5DZP1HEN,5DZP,BLUSA ML FEM,1H,CODIFICAÇÃO 1H,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZP1BEN,5DZP,BLUSA ML FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
5DZP1JEN,5DZP,BLUSA ML FEM,1J,CODIFICAÇÃO 1J,HERING KIDS,TOPS,BLUSAS,FEMININO,424,VERAO 2024,SAZONAL
5DZP1GEN,5DZP,BLUSA ML FEM,1G,CODIFICAÇÃO 1G,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5DZP1AEN,5DZP,BLUSA ML FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,TOPS,BLUSAS,FEMININO,124,OUTONO 2024,SAZONAL
5DZP1FEN,5DZP,BLUSA ML FEM,1F,CODIFICAÇÃO 1F,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5DZP1EEN,5DZP,BLUSA ML FEM,1E,CODIFICAÇÃO 1E,HERING KIDS,TOPS,BLUSAS,FEMININO,224,INVERNO 2024,SAZONAL
5E021CEN,5E02,CALCA LEGGING FEM,1C,CODIFICAÇÃO 1C,HERING KIDS,BOTTOMS,CALCAS,FEMININO,124,OUTONO 2024,SAZONAL
5E021AEN,5E02,CALCA LEGGING FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,FEMININO,124,OUTONO 2024,SAZONAL
5E041CEN,5E04,CALCA MASC,1C,CODIFICAÇÃO 1C,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E041BEN,5E04,CALCA MASC,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,124,OUTONO 2024,CORE
5E041AEN,5E04,CALCA MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,124,OUTONO 2024,CORE
5E041DEN,5E04,CALCA MASC,1D,CODIFICAÇÃO 1D,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E0D1AEN,5E0D,CALCA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,FEMININO,124,OUTONO 2024,CORE
5E0J1AEN,5E0J,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
5E0J1BEN,5E0J,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,SHORTS,FEMININO,124,OUTONO 2024,CORE
5E0QKMMEN,5E0Q,CALCA LEGGING FEM,KMM,ROSA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,124,OUTONO 2024,CORE
5E10KMMEN,5E10,CALCA LEGGING FEM,KMM,ROSA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,124,OUTONO 2024,CORE
5E111AEN,5E11,CALCA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,NEWNESS
5E12KTCEN,5E12,CALCA FEM,KTC,ROSA MEDIO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E131AEN,5E13,CALCA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E131BEN,5E13,CALCA FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E14KMMEN,5E14,CALCA FEM,KMM,ROSA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E161AEN,5E16,SHORTS MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,224,INVERNO 2024,CORE
5E17HN2EN,5E17,SHORTS MASC,HN2,MARROM MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,224,INVERNO 2024,CORE
5E1AAXTEN,5E1A,CALCA MASC,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E1AEACEN,5E1A,CALCA MASC,EAC,OLIVA MEDIO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E1RHN2EN,5E1R,CALCA MASC,HN2,MARROM MEDIO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E1RAQ3EN,5E1R,CALCA MASC,AQ3,AZUL MEDIO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E1RN10EN,5E1R,CALCA MASC,N10,PRETO ESCURO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E1UKTEEN,5E1U,BERMUDA FEM,KTE,ROSA CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E1UL57EN,5E1U,BERMUDA FEM,L57,LARANJA CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E1UXLLEN,5E1U,BERMUDA FEM,XLL,ROXO CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E1UWG2EN,5E1U,BERMUDA FEM,WG2,VERDE MEDIO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,224,INVERNO 2024,SAZONAL
5E1UYX1EN,5E1U,BERMUDA FEM,YX1,AMARELO CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,224,INVERNO 2024,SAZONAL
5E1UA68EN,5E1U,BERMUDA FEM,A68,AZUL CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E1UNCMEN,5E1U,BERMUDA FEM,NCM,CINZA ESCURO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,224,INVERNO 2024,SAZONAL
5E1UKMMEN,5E1U,BERMUDA FEM,KMM,ROSA CLARO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,224,INVERNO 2024,SAZONAL
5E1UAXTEN,5E1U,BERMUDA FEM,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,ESSENCIAL
5E1UAXTEN,5E1U,BERMUDA FEM,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,124,OUTONO 2024,SAZONAL
5E24HN2EN,5E24,CALCA MASC,HN2,MARROM MEDIO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,NEWNESS
5E25HJZEN,5E25,CALCA FEM,HJZ,MARROM CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E26AQ3EN,5E26,SHORTS MASC,AQ3,AZUL MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,124,OUTONO 2024,SAZONAL
5E26AXTEN,5E26,SHORTS MASC,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,SAZONAL
5E26AXTEN,5E26,SHORTS MASC,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,224,INVERNO 2024,SAZONAL
5E26N10EN,5E26,SHORTS MASC,N10,PRETO ESCURO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,SAZONAL
5E26HLQEN,5E26,SHORTS MASC,HLQ,MARROM MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,SAZONAL
5E26EACEN,5E26,SHORTS MASC,EAC,OLIVA MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,224,INVERNO 2024,SAZONAL
5E26YVREN,5E26,SHORTS MASC,YVR,AMARELO MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,124,OUTONO 2024,SAZONAL
5E2EWHXEN,5E2E,SHORTS MASC,WHX,VERDE MEDIO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,CORE
5E2EAXTEN,5E2E,SHORTS MASC,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,CORE
5E2EHLREN,5E2E,SHORTS MASC,HLR,MARROM CLARO,HERING KIDS,BOTTOMS,SHORTS,MASCULINO,424,VERAO 2024,CORE
5E2FXLLEN,5E2F,SHORTS FEM,XLL,ROXO CLARO,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
5E2FWLFEN,5E2F,SHORTS FEM,WLF,VERDE CLARO,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
5E2FYX8EN,5E2F,SHORTS FEM,YX8,AMARELO CLARO,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,CORE
5E2NHLREN,5E2N,CALCA MASC,HLR,MARROM CLARO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,424,VERAO 2024,CORE
5E2NAXTEN,5E2N,CALCA MASC,AXT,AZUL ESCURO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,424,VERAO 2024,CORE
5E2NWHXEN,5E2N,CALCA MASC,WHX,VERDE MEDIO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,424,VERAO 2024,CORE
5E2XXM7EN,5E2X,CALCA FEM,XM7,ROXO CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E2YNM2EN,5E2Y,CALCA MASC,NM2,BEGE MESCLA,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E2YLGKEN,5E2Y,CALCA MASC,LGK,LARANJA ESCURO,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E301AEN,5E30,CALCA MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,224,INVERNO 2024,CORE
5E3Q1AEN,5E3Q,CALCA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,CORE
5E3Q1BEN,5E3Q,CALCA FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,CORE
5E3T1AEN,5E3T,CALCA MASC,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,CALCAS,MASCULINO,424,VERAO 2024,CORE
5E3YHN6EN,5E3Y,CALCA LEGGING FEM,HN6,MARROM ESCURO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E3YKT7EN,5E3Y,CALCA LEGGING FEM,KT7,ROSA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E3YYX8EN,5E3Y,CALCA LEGGING FEM,YX8,AMARELO CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,SAZONAL
5E3YXLLEN,5E3Y,CALCA LEGGING FEM,XLL,ROXO CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,SAZONAL
5E3YNCMEN,5E3Y,CALCA LEGGING FEM,NCM,CINZA ESCURO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E3YL57EN,5E3Y,CALCA LEGGING FEM,L57,LARANJA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,SAZONAL
5E3YKTEEN,5E3Y,CALCA LEGGING FEM,KTE,ROSA CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,SAZONAL
5E3YYVZEN,5E3Y,CALCA LEGGING FEM,YVZ,AMARELO CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,224,INVERNO 2024,CORE
5E3YA68EN,5E3Y,CALCA LEGGING FEM,A68,AZUL CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,SAZONAL
5E411AEN,5E41,BERMUDA FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E411CEN,5E41,BERMUDA FEM,1C,CODIFICAÇÃO 1C,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E411BEN,5E41,BERMUDA FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,BERMUDAS,FEMININO,424,VERAO 2024,SAZONAL
5E531CEN,5E53,SHORTS FEM,1C,CODIFICAÇÃO 1C,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,SAZONAL
5E531BEN,5E53,SHORTS FEM,1B,CODIFICAÇÃO 1B,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,SAZONAL
5E531AEN,5E53,SHORTS FEM,1A,CODIFICAÇÃO 1A,HERING KIDS,BOTTOMS,SHORTS,FEMININO,424,VERAO 2024,SAZONAL
5E54XLLEN,5E54,CALCA FEM,XLL,ROXO CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,CORE
5E54N10EN,5E54,CALCA FEM,N10,PRETO ESCURO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,CORE
5E54HLREN,5E54,CALCA FEM,HLR,MARROM CLARO,HERING KIDS,BOTTOMS,CALCAS,FEMININO,424,VERAO 2024,CORE
